rxn num,lv,uv,ldGr,udGr
221,-996.686018,1000.0,-368.917806,36.068795
222,0.0,1000.0,-217.145469,216.530868
223,-1000.0,1000.0,-217.422813,216.253533
224,-1000.0,1000.0,-201.121152,232.555203
225,0.0,1000.0,-229.303766,-41.252085
226,0.0,1000.0,-229.303626,-41.251946
227,0.0,1000.0,-492.863762,-142.681572
228,0.0,1000.0,-483.313879,-131.088392
229,0.0,1000.0,-493.971128,-141.544072
230,0.0,1000.0,-484.434462,-129.938651
231,-1000.0,1000.0,-234.103038,67.811409
232,0.0,1000.0,-235.024961,68.734103
233,-1000.0,1000.0,-233.353319,67.158469
234,-1000.0,1000.0,-198.725634,68.062699
235,0.0,1000.0,-482.389828,-131.98231
236,0.0,1000.0,-483.470057,-130.903546
237,0.0,1000.0,-494.089311,-143.235944
238,0.0,1000.0,-495.148662,-142.091165
239,0.0,0.0,-inf,inf
240,0.259457,2.116005,-inf,inf
241,-1000.0,1000.0,-270.489618,154.300762
242,-1000.0,1000.0,-176.309118,258.931755
243,3.184936,999.508743,-134.090852,-0.0001
244,3.676193,1000.0,-159.231846,-0.0001
245,-1000.0,1000.0,-47.619246,45.854347
246,0.0,0.0,-241.07053,105.059269
247,0.0,0.0,-262.267225,-0.0001
248,0.0,0.0,-283.744815,147.733767
249,0.0,0.0,-305.375686,169.36409
250,0.0,0.0,-327.097803,191.087061
251,0.0,0.0,-348.880399,212.868436
252,0.0,0.0,-370.702509,234.691523
253,0.0,0.0,-392.55425,256.542775
254,0.0,0.0,-2486.304174,-1893.172022
255,0.0,0.0,1730.412412,2377.040835
257,0.0,0.0,-480.129896,344.119398
258,0.0,0.0,-502.050327,366.038365
259,0.0,0.0,-523.976846,387.964883
260,0.0,0.0,-545.908347,409.897361
261,0.0,0.0,-567.844263,431.834253
262,0.0,0.0,-589.785518,453.773555
264,0.0,0.0,-633.674841,497.663854
266,-1000.0,1000.0,-230.322186,54.705742
267,-1000.0,1000.0,-38.030538,74.148396
268,-1000.0,1000.0,-37.948566,74.230367
269,1.1e-05,64.770967,-696.309624,-0.0001
270,-1000.0,1000.0,-339.766828,43.691042
272,-1000.0,1000.0,-350.760947,184.86678
273,-1000.0,1000.0,-82.652885,90.254273
274,-1000.0,999.1044,-352.492097,182.813581
275,-1000.0,1000.0,-205.008421,22.364749
276,-1000.0,1000.0,-153.101524,56.737467
277,0.412753,3.366204,-inf,inf
278,-1000.0,1000.0,-293.710595,20.343555
279,-1000.0,1000.0,-204.829082,92.178981
280,0.0,116.049212,-1582.958549,-671.530964
281,-1000.0,1000.0,-294.450255,210.178759
282,0.0,0.0,-314.440606,-60.975647
283,-1000.0,1000.0,-190.075442,86.527532
284,-1000.0,1000.0,-173.892214,89.100302
285,-1000.0,1000.0,-84.346033,69.901644
286,-528.962806,0.0,-162.371666,113.970175
288,0.0,1000.0,-294.440349,94.715925
289,0.0,240.588606,-292.910521,208.333114
290,-1000.0,1000.0,-294.265411,211.024609
291,-1000.0,1000.0,-137.356506,50.979454
293,0.0,0.0,-169.153282,56.505764
294,-999.997912,1000.0,-201.478196,81.137408
295,0.0,0.0,-333.35799,11.217896
296,-1000.0,1000.0,-78.29719,125.027055
297,-1000.0,1000.0,-79.917246,126.648331
298,-1000.0,1000.0,-123.833225,77.006581
299,-1000.0,1000.0,-125.470423,78.64207
300,0.040258,315.973771,-156.086802,-0.0001
301,0.0,0.0,-146.88007,204.48172
302,0.000697,120.295,-248.498585,-0.0001
303,0.000697,120.295,-139.200726,-0.0001
304,-0.0,120.295,-172.558568,74.162176
305,-516.725817,-1.178804,0.0001,15.690863
306,-999.999303,1000.0,-111.551725,141.611891
307,-999.999303,1000.0,-194.413122,101.271132
308,7.443247,800.887456,-83.922788,-0.0001
309,2.917552,637.672919,-84.859083,-0.0001
310,0.0,1000.0,-162.684662,53.75113
311,1.1e-05,233.419294,-201.860247,-0.0001
313,-0.0,1000.0,-494.181243,-132.034448
314,-1000.0,0.0,9.672606,404.803708
315,0.0,0.0,-inf,inf
316,0.0,0.0,-inf,inf
317,7.714926,62.9191,-inf,inf
318,7.714926,62.9191,-inf,inf
319,-1000.0,1000.0,-133.898563,26.921305
320,0.0,1000.0,-223.049132,-6.393262
321,0.0,0.0,-inf,inf
322,-1000.0,1000.0,-48.227026,60.862552
323,-1000.0,0.0,-251.089196,135.767018
324,-0.0,1000.0,-186.643236,-11.908055
325,-528.962806,0.0,-inf,inf
326,0.0,0.0,-241.44249,104.687368
327,-1000.0,1000.0,-191.290772,174.761124
328,-1000.0,1000.0,-191.482675,174.952966
329,-1000.0,1000.0,-192.137881,175.608172
330,-1000.0,1000.0,-191.201028,174.651876
331,-1000.0,1000.0,-175.065028,175.235874
333,-1000.0,0.0,-inf,inf
334,-1000.0,1000.0,-inf,inf
336,-999.99989,1000.0,-148.970339,225.412363
337,-1000.0,1000.0,-129.937317,15.262149
338,-1000.0,1000.0,-130.985608,247.46171
339,0.0,0.0,-187.841491,145.072499
340,-1000.0,1000.0,-146.600562,119.004782
342,-999.997912,1000.0,-214.694456,194.815444
343,0.0,1000.0,-149.721414,21.250349
344,-1000.0,1000.0,-126.567414,29.269528
345,-1000.0,1000.0,-83.633564,70.778911
346,-1000.0,1000.0,-67.850934,41.127693
347,-1000.0,1000.0,-67.859159,41.119469
348,1.178804,516.725817,-136.320783,-0.0001
349,-1000.0,1000.0,-296.425418,77.295899
350,-999.99989,1000.0,-281.038491,92.682818
351,0.0,0.0,-112.678275,109.938669
352,-528.962806,0.0,-157.019954,58.255952
353,-1000.0,1000.0,-89.508531,157.358463
354,0.0,1000.0,-229.644331,15.576622
355,0.0,0.0,-262.639174,125.88393
356,1.1e-05,233.419294,-220.846278,-0.0001
357,-1000.0,1000.0,-inf,inf
358,-1000.0,1000.0,-inf,inf
359,-1000.0,999.740543,-297.954112,191.420064
360,0.0,1000.0,-174.174059,88.77978
361,-1000.0,400.269754,-53.149262,53.675233
362,-1000.0,1000.0,-147.376953,172.877689
364,-1000.0,1000.0,-368.459544,230.929443
366,-1000.0,1000.0,-188.152628,180.84871
367,-1000.0,1000.0,-185.867977,194.202622
368,-1000.0,1000.0,-317.023421,172.189401
369,-1000.0,1000.0,-351.726365,262.065687
370,0.0,1000.0,-124.14962,85.849649
371,1.551253,12.651246,-inf,inf
372,3.258187,26.572154,-inf,inf
373,0.0,0.0,-inf,inf
374,-144.353164,1000.0,-171.455783,155.343473
375,0.0,1000.0,-163.915702,181.639504
