rxn num,lv,uv,ldGr,udGr
261,0.0,0.0,-556.434371,420.424362
262,0.0,0.0,-578.375626,442.363663
263,0.0,0.0,-600.319489,464.30655
264,0.0,0.0,-622.264949,486.253963
265,-1000.0,1000.0,-234.586543,27.621605
266,-1000.0,1000.0,-218.912294,43.29585
267,-1000.0,1000.0,-32.325593,68.44345
268,-1000.0,1000.0,-32.24362,68.525421
269,1.1e-05,64.770967,-679.194786,-0.0001
270,-1000.0,1000.0,-313.837852,20.871259
271,-1000.0,1000.0,-370.187991,216.089427
272,-1000.0,1000.0,-333.646109,179.161834
273,-999.585149,1000.0,-76.94794,78.844382
274,-1000.0,1000.0,-335.37726,177.108635
276,-1000.0,1000.0,-141.691632,45.327575
277,0.412753,3.366204,-inf,inf
278,-1000.0,1000.0,-282.300704,203.33742
279,-0.0,1000.0,-191.995116,80.769089
280,0.0,116.049212,-1554.433819,-700.055693
281,-1000.0,1000.0,-164.171092,203.049739
282,0.0,0.0,-301.60664,-72.385539
284,-1000.0,1000.0,-166.28562,77.690411
285,-1000.0,1000.0,-72.936142,64.196698
286,0.0,0.0,-149.537701,102.560283
287,-1000.0,999.973626,-282.88859,203.928405
288,-1000.0,1000.0,-283.030457,204.062716
289,0.0,240.588606,-281.500629,201.204094
291,-222.39455,1000.0,-125.946615,93.862691
293,0.0,0.0,-156.319316,15.761083
294,-999.997912,1000.0,-190.068304,69.727516
295,0.0,0.0,-311.97093,-11.601888
296,-1000.0,1000.0,-72.592245,113.617163
297,-1000.0,1000.0,-74.2123,115.238439
298,-1000.0,1000.0,-112.423333,71.301635
299,-1000.0,1000.0,-114.060531,72.937124
300,41.41199,315.973771,-144.67691,-0.0001
303,0.000697,120.295,-127.790834,-0.0001
304,0.0,120.295,-161.148676,68.45723
305,-516.725817,-1.178804,0.0001,9.985918
306,-999.999303,1000.0,-105.846779,130.201999
307,-999.999303,1000.0,-183.00323,89.861241
308,7.443247,800.887456,-78.217842,-0.0001
310,-1000.0,1000.0,-149.850696,13.006449
311,1.1e-05,233.419294,-190.450355,-0.0001
312,0.0,0.0,-123.96366,-15.549895
313,0.0,1000.0,-466.306105,-137.739394
314,-1000.0,0.0,21.082497,340.428649
315,0.0,0.0,-inf,inf
316,0.0,0.0,-inf,inf
317,7.714926,62.9191,-inf,inf
318,7.714926,62.9191,-inf,inf
319,0.0,1000.0,-122.488672,90.397301
320,0.0,1000.0,-209.954122,-41.432998
322,-1000.0,1000.0,-42.52208,55.157606
323,-1000.0,0.0,-238.25523,95.022336
324,0.0,1000.0,-173.548226,-17.613001
325,-528.962806,0.0,-inf,inf
326,0.0,0.0,0.0001,63.942686
327,-1000.0,1000.0,-174.175934,157.646286
328,-1000.0,1000.0,-174.367838,157.838129
329,-1000.0,1000.0,-175.023044,158.493335
330,-1000.0,1000.0,-174.086191,157.537038
331,-1000.0,1000.0,-174.650867,158.121036
332,1.1e-05,64.770967,-201.414322,-0.0001
333,-1000.0,0.0,-inf,inf
334,-1000.0,1000.0,-inf,inf
