rxn num,lv,uv,ldGr,udGr
1184,0.065936,1000.0,-55.307852,-0.0001
1196,-191.220647,0.0,0.0001,104.637757
1199,-233.176751,0.0,0.0001,86.111449
1205,0.0,95.32334,-244.00764,-13.017791
1218,9.258064,1000.0,-44.133189,125.683107
1227,0.0,1000.0,-24.820634,-0.0001
1262,-999.472533,1000.0,-86.710769,61.016166
1264,0.0,0.0,0.0001,103.978563
1265,-927.056079,1000.0,-9.823561,5.642013
1269,-1000.0,1000.0,-10.341597,9.823561
1271,0.0,1000.0,-8.988829,-0.0001
1275,-3.050934,0.0,0.0001,96.388155
1289,0.0,0.0,0.0001,97.461094
1290,0.0,1000.0,-81.468291,52.912978
1291,0.0,0.0,374.086319,547.263158
1296,0.0,0.0,391.8988,568.24382
1299,0.0,0.0,392.51788,567.624697
1300,0.0,0.0,393.831555,566.310972
1303,0.0,419.400536,-65.127826,-0.0001
1309,0.0,1000.0,-44.167651,78.397327
1314,0.0,960.641138,-66.45499,-0.0001
1317,0.0,0.0,0.0001,65.774881
1322,0.0,1000.0,-0.0001,-0.0001
1333,-524.64769,0.0,0.0001,67.204581
1348,0.0,0.0,0.0001,67.401264
1355,0.0,0.0,-35.418925,-0.0001
1356,0.0,0.0,462.091104,653.226157
1357,0.0,0.0,462.906792,652.410469
1362,0.0,0.0,481.052803,673.05809
1368,-24.189731,-7.714926,0.0001,64.614197
1369,0.0,0.0,0.0001,16.812055
1371,0.0,0.0,422.020535,596.312352
1372,0.0,0.0,423.107535,594.280209
1378,0.0,0.0,438.999827,618.12667
1380,0.0,0.0,441.531626,615.59481
1393,0.0,1000.0,-102.595899,-0.0001
1394,0.0,1000.0,-54.099889,-0.0001
1398,9.405979,1000.0,-46.183727,-0.0001
1402,0.0,289.108198,-56.256744,-0.0001
1409,0.0,4.626716,-92.511567,-0.0001
1412,-80.972282,0.0,-46.298426,71.898412
1418,0.0,0.0,0.0001,77.715374
1427,0.0,1000.0,-95.332898,-0.0001
1444,11.951701,1000.0,-1.832303,-0.0001
1451,0.41027,81.848416,-169.142041,-0.0001
1466,-997.082448,1000.0,-41.498082,72.219091
1472,0.0,0.0,-20.547308,-0.0001
1474,1.83297,209.859076,-74.96274,-0.0001
1484,0.0,1000.0,-17.587235,-1.809581
1488,0.0,500.0,-19.298718,-3.521064
1492,-12.818863,0.0,0.0001,71.508556
1501,0.066705,349.831831,-246.295623,-74.188054
1502,0.0,1000.0,-11.828489,-0.0001
1508,71.239402,1000.0,-101.148827,-6.63347
1522,0.0,0.0,-178.929242,-0.0001
1525,0.0,0.0,0.0001,161.430202
1528,0.0,0.0,-210.438837,-0.0001
1529,0.0,0.0,0.0001,208.924024
1535,0.0,1000.0,-165.166703,-0.0001
1537,0.45718,1000.0,-137.00559,180.903513
1543,0.0,1000.0,-139.063748,-0.0001
1550,0.0,1000.0,-84.619903,-0.0001
1551,-1000.0,1000.0,-131.302021,147.803676
1554,0.0,1000.0,-inf,inf
1562,0.0,0.0,-31.325536,83.827281
1577,0.0,1000.0,-30.226626,-0.0001
1586,0.0,0.0,0.0001,139.607551
1605,0.0,0.0,0.0001,63.217732
1606,0.0,0.0,0.0001,67.236706
1608,0.0,524.64769,-183.3319,-0.0001
1612,0.0,0.0,-inf,inf
1613,0.0,0.0,0.0001,53.790174
1632,0.0,0.0,34.505372,264.019122
1634,0.0,1000.0,-inf,inf
1636,-132.186942,998.636251,-inf,inf
1647,-524.64769,0.0,0.0001,132.858058
1648,0.0,0.0,0.0001,134.455699
1651,0.0,1000.0,-181.472274,-0.0001
1655,0.0,1000.0,-inf,inf
1660,0.0,0.0,-354.610423,-9.314289
1670,0.0,0.0,-179.312423,-0.0001
1683,0.0,1000.0,-82.782748,-0.0001
1684,0.0,1000.0,-81.030753,-0.0001
1692,0.0,1000.0,-80.836961,-0.0001
1711,0.0,1000.0,-152.742677,-0.0001
1717,0.0,1000.0,-91.659948,142.052836
1741,0.0,0.0,-255.45098,-7.116069
1742,0.0,1000.0,-118.200026,-0.0001
1747,0.0,1000.0,-163.2934,-0.0001
1760,0.0,1000.0,-inf,inf
1768,0.0,1000.0,-31.76072,-0.0003
1775,0.0,1000.0,-136.102615,-0.0001
1780,0.0,1000.0,-inf,inf
1781,0.0,1000.0,-139.99822,144.332568
1789,0.0,1000.0,-inf,inf
1794,0.0,1000.0,-148.215696,-0.0001
1797,0.0,1000.0,-inf,inf
1799,0.0,1000.0,-inf,inf
1800,0.0,1000.0,-147.476282,-0.0001
1804,0.0,1000.0,-139.627668,149.119792
1808,0.0,1000.0,-inf,inf
1814,0.0,0.0,-inf,inf
1825,0.0,1000.0,-inf,inf
1828,0.0,1000.0,-inf,inf
1837,0.0,952.661538,-inf,inf
1843,-1000.0,0.0,-inf,inf
1844,1000.0,1000.0,-inf,inf
1846,0.0,1000.0,-inf,inf
