,dGr_prime,SD of dGr_prime
r_0845,-27.35943065985225,13.66236348032127
r_0847,-27.35943065985225,13.882401830649782
r_0848,-27.359369624695546,13.757399367312697
r_0849,-27.359369624695773,14.036566785038257
r_0850,-27.34970895140782,13.564495808816192
r_0851,-3.8517527514069343,3.3925931622032786
r_0852,,
r_0853,,
r_0854,-17.86091298683027,4.557282930038108
r_0855,-12.138096232569296,11.50817192570452
r_0882,5.782744692273354,5.67773932273346
r_0883,-33.3019509069497,115.55978554054575
r_0884,12.928463769485234,2.5828272705481377
r_0885,-2.41779987555924,23.390007798031256
r_0886,-15.70787350371345,2.0508167958810697
r_0888,6.9439328464327446,0.9466705390381812
r_0889,7.42877720661113,13.057382023077773
r_0890,-6.166697571110035,3.423867303106505
r_0891,30.18718507221115,12.108001023664032
r_0892,-19.436829078425944,2.0637743657157763
r_0893,4.504596582433123,1.0964036286298484
r_0902,-6.9439328464327446,0.9466709472186773
r_0903,-1.620893428189902,18.226039683878046
r_0904,-1.4572196463504952,6.655365046566006
r_0905,-38.87496121964102,13.726820509710214
r_0906,-26.482000744856578,11.666747486582238
r_0907,-6.943760089345233,0.9971563199260328
r_0908,-3.8440938856219873,14.727483125873235
r_0909,-21.22210032859357,24.122091780973676
r_0910,-35.26741999926296,23.897743720247465
r_0911,-4.470726181244572,11.837579306632673
r_0912,4.985929084973975,26.944153415074968
r_0913,-17.51930185487538,8.16266773418737
r_0914,-27.530071288227646,7.815217886025043
r_0915,-36.50359365815598,6.070941709154783
r_0916,-8.288597390546329,2.0913586143822234
r_0917,-10.251870816289284,1.607249432005245
r_0918,-9.976483885716561,2.0634975848231045
r_0919,-14.93446108441944,8.94334347226481
r_0920,-14.933606592232394,9.488791446633895
r_0921,10.31694556944558,21.919364316009123
r_0922,-397.2296273605473,13.898617057459024
r_0929,-112.26148201051234,45.148229344954466
r_0935,-68.8508884925129,13.0494164528438
r_0936,-112.53191916423816,68.07553631560805
r_0937,-112.4978961701861,95.60659244743606
r_0938,-177.19329658202207,11.876760628413303
r_0939,-126.15012754133977,16.948403664101757
r_0940,33.447110239615654,28.66255032201162
r_0941,,
r_0942,-1147.4788728182025,156.77479230803536
r_0943,-13.194692164335606,11.673978005746696
r_0949,9.620701715110386,12.971016730300232
r_0950,9.235553718969584,12.971015618239
r_0951,9.623001238299992,2.008955947860294
r_0953,403.1778869711719,63.89172777284528
r_0954,-127.60110962021793,63.96197675017074
r_0955,-119.79630216839462,19.58144265379061
r_0956,-119.76119936225967,18.657568603724396
r_0957,-47.32924858199749,13.774120208850718
r_0958,-6.368045747641645,2.243384527220965
r_0959,-21.31153655203383,2.128979179292113
r_0960,-37.59043125280107,2.94236782720107
r_0961,-30.15964123347021,18.078931227359288
r_0962,-26.3114444858727,1.9357442218189915
r_0963,-405.4743902520804,52.478959557033235
r_0964,-116.16824447583417,5.17984040717273
r_0965,-15.126920212227539,28.335480209575895
r_0966,-29.827302949941558,28.33548080694284
r_0967,-97.97231086207239,23.650340285652465
r_0968,-55.426006930674816,49.70890298256041
r_0969,-15.25015094394189,1.8596953032717796
r_0970,-61.860436633826495,115.54881462232359
r_0971,-61.860588222621274,115.89979584341528
r_0972,-61.86080438976812,116.23559230014844
r_0973,-61.858429078248875,115.87042357005048
r_0974,-61.86031249704358,115.54460319989404
r_0975,-61.86032394113538,115.54460322249439
r_0976,-61.86046613443857,115.885949812453
r_0977,-61.860477578530364,115.88594977699181
r_0978,-61.86057731720932,116.23452183801828
r_0979,-61.860588761301116,116.23452172734034
r_0982,-4.8493178562457615,1.0261500699599095
r_0983,-16.05225274076497,11.984850185479514
r_0984,0.0,1.1581070783583136
r_0985,-42.03256909899687,57.52845083741212
r_0986,-51.4661108531609,51.154804205130894
r_0987,-35.32396442904852,6.939545113235535
r_0988,32.617690888387415,12.755454465474031
r_0989,-34.798675891002404,13.465408929176746
r_0990,17.65133049185124,1.716491816875697
r_0992,-10.926480678276391,13.546374040014557
r_0993,-5.4603350550187315,26.504757573304573
r_0995,,
r_0996,-7.793418992501017,13.584735563824557
r_0997,-8.57251546885707,4.911322997031943
r_0998,-50.541957219784706,69.16470192338346
r_0999,340.7805281158806,80.65423782259792
r_1000,-53.10883717478828,28.169849622961653
r_1001,-32.24866592293074,78.6062190458837
r_1002,-32.282491014542074,100.34109917755494
r_1003,1.659955993312451,21.97430578099201
r_1004,-10.510929475125067,4.504049440266679
r_1005,-10.505271176936049,5.052106611722106
r_1006,-15.498104119872778,4.733968129796796
r_1007,-15.503762418061797,5.258115071940838
r_1008,-0.05206790186230137,1.7679080606151834
r_1009,-0.027939675766219807,1.7679078920277973
r_1010,-385.35907432497004,43.750086577277656
r_1011,-385.35897132867217,43.99510088361945
r_1012,-153.09048398261848,45.26803909537498
r_1021,-7.945950753584839,58.86201101018969
r_1022,-1.4418700983595727,13.803117519437196
r_1023,-39.15246947239211,13.052804595514639
r_1024,-23.267990112304688,1.6924293550136082
r_1025,46.939158792385115,2.680170743340976
r_1026,-57.60659241276858,2.556950828703603
r_1027,-118.42622424597266,38.79168594104233
r_1028,-277.02665704311414,57.41146522532784
r_1029,-412.8407039624029,33.72571200116888
r_1030,-5.641114581338801,20.87819175578904
r_1031,-30.522442821991262,20.816944790862582
r_1032,,
r_1033,,
r_1034,,
r_1035,0.42089563273634667,56.87973285851357
r_1036,-10.167072137027759,53.59191211839322
r_1037,-310.5649571313731,115.55525607488406
r_1038,-9.12840280393425,116.22216509260575
r_1039,-16.54671937609581,116.22216475646121
r_1040,4.923191660654055,2.2025726193330386
r_1041,-15.145545997437921,21.375505875012532
r_1042,,
r_1043,,
r_1045,-33.75783953761015,23.60832430992479
r_1046,-12.087260191692394,30.89150428162054
r_1047,-69.02070214525031,39.82005056269524
r_1048,-2.088291209931185,1.5551815010534085
r_1049,6.196027139030775,1.4759611039429386
r_1050,-8.05880511241412,1.5107716373313393
r_1051,-10.758886601188124,2.2005037880789073
r_1054,5.236031631545075,0.7651160904336757
r_1055,-27.14304255073904,3.8060955103201866
r_1056,-5.407085295874765,3.1391994938841883
r_1057,,
r_1058,,
r_1063,3.848591050791171,3.840498943093908
r_1065,3.8413052076469967,3.8404986358252584
r_1066,,
r_1067,,
r_1068,-13.889039228000229,42.727136745545735
r_1069,-2.5073045054464274,9.991996200194889
r_1070,0.0,8.742692071407202
r_1071,0.0,8.797742838761476
r_1072,-1.3767636274951656,8.475715386805604
r_1073,-1.3768246626514156,8.475714603898663
r_1074,-7.650383151454662,8.54793092487932
r_1075,-18.153212004289173,6.283658722338649
r_1076,-67.4539571068301,114.03333266579507
r_1077,-15.249582708027447,8.392130881891372
r_1078,-15.249540634666573,15.273898559381696
r_1079,-1.3781531830622953,9.683843408998692
r_1080,-1.3781531830622953,9.683841328531413
r_1081,-31.819672987893682,94.0286320840957
r_1082,6.488183251091982,99.11778594008987
r_1083,-65.6842787036677,89.39068117433023
r_1084,-2.501962480682323,8.699365050412442
r_1085,-35.707441531339555,1.8593186615184962
r_1086,-37.41892528481162,1.8593186615184962
r_1087,-1.1484833330396214,3.641246492869477
r_1088,-1.1490177926942806,3.6412460475801445
r_1089,,
r_1090,,
r_1091,-16.954813153531745,2.881600862198994
r_1092,17.82543917179214,12.083510221790432
r_1093,-15.23793394028229,12.939551120352617
r_1094,-11.61466976571112,2.041323104687849
r_1095,-3.640827664041808,9.555873953031469
r_1096,12.553093390799887,6.471892029044812
r_1097,-11.409891599280385,2.6088660677080955
r_1098,-15.973848365739514,3.771296633006917
r_1099,-3.4232585209689432,2.4385108605474
r_1100,90.68926313740121,47.59475014941236
r_1101,11.412072882258151,2.913653615819241
r_1102,11.231502542091782,3.6136723086106044
r_1103,23.958784173442325,20.918255743619742
r_1104,20.431071711084392,4.203762748178909
r_1106,-3.4261531272863692,1.2408772300267084
r_1107,-9.1279133518512,2.8893382559763605
r_1108,6.850508092570884,1.6574275150892126
r_1109,15.97684656596308,1.412407696355025
r_1110,0.0026690689742281393,2.3624242413868477
r_1111,-1.1427501644370535,2.3624239157260147
r_1112,-1.8196961071606665,2.0686537461004018
r_1113,7.986923315839761,8.41525101368988
r_1114,6.703097235631191,10.591247452298322
r_1115,4.544213199018984,80.57981653474536
r_1116,-0.5880546013636161,2.3136633862402984
r_1118,3.4220492928976682,1.7552411431732904
r_1119,18.258140905797937,12.862849633481483
r_1120,-11.532472878558679,53.587240571546566
r_1121,-412.182337772319,11.276783139242365
r_1122,-431.57915364500286,11.836453500844186
r_1123,-412.1825786230379,10.769565204964472
r_1124,-431.5791503550968,11.323580639606012
r_1125,17.114837377227467,36.717786176485454
r_1126,1.809793498490535,1.8112393495395154
r_1127,4.8504879796587375,1.8822803448927443
r_1128,0.038487067217715776,2.2290968165796925
r_1129,54.37730357820192,13.338652149817815
r_1130,-12.448618853125598,12.471447907027153
r_1131,-25.692310099653476,12.471447907027153
r_1132,15.973846992318418,8.609670548360556
r_1133,6.847233354351879,9.186036793941927
r_1134,13.691109315216295,0.7702284935492675
r_1135,14.832782196198444,0.7462932139849766
r_1136,6.846492288025921,1.2836685459981803
r_1137,-4.685797190569364,1.2836680823829152
r_1138,3.423376303692237,1.5534435763108627
r_1139,14.832782196198444,0.7462946048306632
r_1146,52.48550177313791,42.78669566535295
r_1147,50.20352343517379,41.74902137322663
r_1148,50.20352343517379,41.74902137322663
r_1149,9.123352360343006,30.421138551912847
r_1151,-55.2907617502932,27.97800190045085
r_1161,52.48550177313791,42.063326269787474
r_1162,52.48550177313791,42.063326269787474
r_1164,19.400746545406093,21.51000356585887
r_1165,-52.15827811014299,18.22655427665505
r_1166,13.691793027217045,0.746293192911389
r_1167,17.85379067663615,4.834633972604197
r_1168,-90.15921088083672,4.8346334668419715
r_1169,20.537813492562236,4.892851414452817
r_1170,22.819792322239323,37.21686083386928
r_1171,10.268902146133705,1.3717183280124883
r_1172,-9.127912977152306,1.3717183280124883
r_1173,6.837602960669187,1.5757723372247525
r_1174,-239.6074769251893,4.0998595555389
r_1175,-13.246398884141517,18.20190120035169
r_1176,6.839785761352822,13.036476779082612
r_1177,14.832849356136308,3.607227043948921
r_1178,-1.1152247381905056,2.5075850833939795
r_1179,-31.599647467427005,2.5075850833939795
r_1180,-15.973848365739514,3.733683436696647
r_1181,-13.691870027776815,4.3400444142515955
r_1182,16.32936679748059,7.418147109353063
r_1183,9.123080705167794,1.2826914134624199
r_1184,18.244974543416276,6.916493402014834
r_1185,-79.84299840709105,6.916494076364377
r_1186,10.217501741651148,1.7338020721569951
r_1187,-39.8074640980052,1.7338016506884177
r_1188,51.21735578781923,1.7338016506884177
r_1189,39.935285090734055,1.0902832106962885
r_1190,7.983983232842888,1.0902829999620094
r_1191,17.11627187348222,37.94876614637004
r_1192,9.017410400293066,1.5485817615232915
r_1193,74.08425015726743,2.2313564927149927
r_1194,13.68192622951483,1.375556051450511
r_1195,51.360366935461855,1.3755554613945413
r_1196,10.26637219772806,1.3755559250099247
r_1197,-51.32739293562385,1.8683665913274474
r_1198,62.737284625437866,1.8683665913274474
r_1199,12.543806298434248,1.8683664648869005
r_1200,-48.477837765587765,11.169110416764013
r_1201,11.728584610059812,11.16911007958922
r_1202,74.15604047533611,2.224479644324483
r_1203,-68.45109463042908,2.224479644324483
r_1204,79.86098632024313,2.224479644324483
r_1205,15.970166582444989,2.2244798129118832
r_1206,8.557894055958513,1.2836669865648538
r_1207,6.846492288025921,1.2836671972990445
r_1208,74.15438457480403,2.525987830446799
r_1209,-68.449438729897,2.525987830446799
r_1210,79.85933041971104,2.525987830446799
r_1211,15.969491666113726,2.525988167621711
r_1212,-79.85533595122817,3.478522538301664
r_1213,18.249879154929232,3.4785218639522513
r_1214,13.687316230381015,10.208693321006868
r_1215,13.686691607335746,2.754487138235903
r_1216,11.409218028765352,3.9874844248776067
r_1217,9.109024123504582,1.374169420134474
r_1218,11.393822840171879,2.0730066103215554
r_1219,14.827042904098619,2.338232597609431
r_1220,62.72257370406044,3.1901902156672084
r_1221,-57.01762785915342,3.1901902156672084
r_1222,68.42751954896744,3.1901902156672084
r_1223,13.678810459218269,3.1901900470798097
r_1224,13.688245922304105,1.9614796006939004
r_1225,57.04945844906979,52.88260435692117
r_1226,4.654430726647661,1.2046632043999594
r_1227,26.242656452468168,1.7950924407299298
r_1228,-20.5091079563104,30.298529154909808
r_1229,37.0235676364357,12.065188156633228
r_1230,16.35102421141528,12.652232733136394
r_1231,16.35323190652707,12.155780861383418
r_1232,16.35860270229705,17.851975850085424
r_1235,4.5642426563628895,9.65118070946355
r_1236,39.93975909561959,4.064773905732766
r_1237,-35.47665997418059,3.444337229474441
r_1238,15.967798722335743,3.444337229474441
r_1239,-9.820409651771229,1.1116099375112494
r_1241,19.398879179629596,10.445484768359496
r_1242,71.09652029685174,35.65506721544959
r_1243,-13.691870027776815,4.878594821474965
r_1244,2.755526018602268,0.7522164899275203
r_1245,-11.041675232185298,0.7522167217351514
r_1249,0.5705508236525816,27.622838163069638
r_1250,-15.97153537201018,59.99290211820412
r_1251,14.830546203028803,59.99290211820412
r_1252,-74.15865259953569,59.99290498418978
r_1253,13.691160329746424,19.01387096131706
r_1254,4.5640346400421095,0.8748616485315702
r_1255,27.38113879735056,42.61606768949207
r_1256,39.351621388969534,42.61606768949207
r_1257,17.109250062231865,46.137870489354555
r_1258,1.7114275143102304,27.622838163069638
r_1259,-25.004290205938105,82.81204698451099
r_1260,23.863301036956727,82.81204698451099
r_1261,-119.5593393423195,82.81204647874881
r_1262,32.86232233200781,106.66744764861092
r_1263,-164.86570713826086,106.66745304340738
r_1264,4.681221367354169,2.037768330418845
r_1265,3.4579819788638133,2.2378463077475077
r_1266,7.226047955555259e-06,2.079464814065656
r_1267,-0.698844655199423,2.5576245193444174
r_1268,-7.980334493586554,36.88381306518829
r_1269,20.327894681881617,56.7864375811637
r_1270,20.56830919448464,56.9130380220099
r_1271,-106.66078208932095,8.74269342010625
r_1272,5.68056954546401,8.61077917906376
r_1273,6.845935011558076,3.589307215486453
r_1274,14.822659991281057,8.18752990531154
r_1275,-43.565955044755356,30.74676723458816
r_1276,-25.699481372760147,11.877569462446079
r_1277,2.281978191410559,0.875927668770874
r_1278,0.0,40.298800240884134
r_1449,,
r_1450,,
r_1451,,
r_1452,,
r_1453,,
r_1454,,
r_1455,,
r_1456,,
r_1457,,
r_1458,,
r_1479,,
r_1480,,
r_1481,,
r_1482,,
r_1483,,
r_1484,,
r_1485,,
r_1486,,
r_1487,,
r_1488,,
r_1509,,
r_1510,,
r_1511,,
r_1512,,
r_1513,,
r_1514,,
r_1515,,
r_1516,,
r_1517,,
r_1518,,
r_1542,,
r_1543,12.550841656890611,27.41296500170367
r_1545,,
r_1546,,
r_1547,,
r_1548,,
r_1549,,
r_1550,,
r_1551,,
r_1552,,
r_1553,,
r_1554,,
r_1560,0.0,13.062089924684846
r_1562,0.0,4.1116415384521625
r_1563,,
r_1564,,
r_1565,,
r_1566,,
r_1567,17.410243825048155,1.8263928399245535
r_1568,15.403475841493787,9.525220469416496
r_1572,,
r_1573,-11.44291570802784,3.816331214990685
r_1574,17.143344551105372,3.816329360529064
r_1575,-13.691870027730431,3.1086004918587733
r_1576,20.537805041540082,3.108601503382863
r_1577,,
r_1578,-11.409891688758364,4.133237246453873
r_1579,17.11483753187406,4.133237077866468
r_1580,,
r_1581,,
r_1582,-9.127913350203045,4.498510664093651
r_1583,13.691870023331916,4.498510326918863
r_1585,8.55753885219309,1.895717030025317
r_1586,,
r_1587,0.0,1.3726322402764546
r_1588,4.564670740830934,1.3726327460381398
r_1589,,
r_1590,11.409891687886557,4.271136002810106
r_1591,-17.1148375295229,4.271136002810106
r_1595,13.692834632902077,5.915759136734318
r_1596,15.403611509695324,4.422340013479062
r_1597,10.269204691491154,4.422340013479062
r_1598,,
r_1599,-11.409891689740732,3.1236534916853516
r_1600,17.114837534523303,3.123651974398764
r_1601,90.69731393170878,45.0484304263644
r_1603,,
r_1604,,
r_1605,-6.851333377428119,5.385683617809414
r_1606,10.273515549332913,5.385683617809414
r_1607,9.63091285809088,30.372329045295654
r_1608,15.403575587723353,2.9136537844066592
r_1609,6.846124071489157,2.0420730572975203
r_1610,4.564096594119974,2.0420727201226767
r_1611,8.551003617094409,4.272232158046181
r_1613,-10.761668982214132,1.6616586308621573
r_1614,-10.763784484478037,3.8834072144082126
r_1615,-10.761729092431096,9.821010736128033
r_1616,-10.761410546217121,13.132047037372272
r_1617,-10.761545467306119,11.959836550254515
r_1618,-10.761601979173747,9.493046972074106
r_1619,-10.75930594474039,12.913778985261292
r_1620,-10.758921911977836,2.5777818949325093
r_1621,,
r_1622,14.976586598910728,3.6136720557295106
r_1623,-34.82989228858082,20.942509481892962
r_1624,-26.956670408399532,20.97535188918166
r_1625,,
r_1627,,
r_1628,23.541318604599496,5.29263989786204
r_1629,,
r_1630,,
r_1631,,
r_1632,-6.8459350131580585,1.7094545964154244
r_1633,4.56395667565479,1.7094545964154244
r_1634,,
r_1635,0.0,1.2408771457330083
r_1637,0.0001220703125,13.430297605917964
r_1638,-19.397524389582316,37.83494807620421
r_1639,,
r_1640,8.557970826406859,1.657427346501827
r_1641,,
r_1642,19.05283678120145,2.819618011939383
r_1643,,
r_1644,0.0,1.5563619011709993
r_1645,0.0,1.5563616482899287
r_1647,4.5644073145418815,1.3726336311215372
r_1648,,
r_1649,,
r_1650,,
r_1651,,
r_1652,0.01155660097447253,1.6641821150871956
r_1654,,
r_1656,0.0,1.4812992912039584
r_1657,12.39949019914701,6.916494750713986
r_1658,13.558325041038785,1.7338018192758364
r_1659,-2.2815802369186713,1.7552408845644263
r_1660,0.0,1.7772979569950234
r_1661,0.0,1.7773005279537883
r_1663,,
r_1664,-21.130725386033422,2.007777803798573
r_1665,-6.258007130968373,2.007777803798573
r_1667,-6.258007130968373,2.007777803798573
r_1668,-6.3519744873046875,2.007777803798573
r_1669,0.0,1.3847767703802374
r_1671,,
r_1672,,
r_1673,17.115742551832795,37.94876749506922
r_1674,-2.281781837749577,53.58723962217023
r_1675,0.0,8.779965395531006
r_1676,412.1823397091971,10.667690540141672
r_1677,412.18233833104296,10.205523877998932
r_1678,412.18231339647673,10.49222882651863
r_1679,431.57915558188097,11.253135216893218
r_1680,431.57915420372683,10.78377408770883
r_1681,431.5791292691606,11.041092904747696
r_1682,-396.9060620892599,51.312230549778214
r_1683,,
r_1684,15.973848208246068,36.717786850835026
r_1685,-184.76286917604017,7.77981755020471
r_1686,5.828307983845889,1.547645511430647
r_1687,,
r_1688,0.028293411605659458,2.2290968772452895
r_1689,-1.2133922741504648,1.8112379263356182
r_1690,-18.849935410490843,8.9830953348914
r_1691,0.0,2.3189410156684334
r_1694,0.0,2.3189410156684334
r_1695,0.0,2.3189410156684334
r_1696,0.0,2.3189410156684334
r_1697,0.0,2.3189410156684334
r_1698,0.0001220703125,13.338648103719335
r_1699,0.0,13.33864540632103
r_1700,-36.281826703536126,13.338649452418691
r_1702,,
r_1703,-1.372335787493057,8.892287825623201
r_1704,-1.374481656976286,10.00909601768995
r_1705,,
r_1706,,
r_1707,11.409817560984436,1.1204503654269549
r_1708,12.19690277390805,1.3055993846665408
r_1709,,
r_1710,,
r_1711,,
r_1712,,
r_1713,14.839869910462767,3.2610992537143177
r_1714,,
r_1715,,
r_1716,,
r_1717,15.973843831425427,1.069672558837472
r_1718,,
r_1719,11.409817560984436,1.1204502811332675
r_1720,0.0,3.872396132991392
r_1721,0.0,9.91594569452249
r_1722,-45.024163058910744,57.013981400882074
r_1723,-45.02402627538777,57.12573793095915
r_1724,-45.024154664492016,57.00764939979446
r_1725,-45.024136821285765,57.11527267364651
r_1726,0.0,10.372159030019839
r_1727,,
r_1728,14.836016094118008,3.783965132732457
r_1729,-1.3761106634840417,4.188480543033766
r_1730,,
r_1731,14.8328605933645,9.752664251531607
r_1732,14.831926134871878,13.055421281726128
r_1733,13.675279082943064,3.831870926623926
r_1734,-15.247431615824304,9.604266105314863
r_1735,13.683359839041131,9.426213138992214
r_1736,-2.4955396729364807,13.107898847209944
r_1737,0.0,13.099100926823615
r_1738,22.21301084787231,16.484349623384922
r_1739,-33.16579264259735,94.76302688045881
r_1743,32.49086485629033,20.99166274108386
r_1744,-35.207367747437935,16.694020410295266
r_1745,22.221642350186926,17.846596121544092
r_1746,-8.67731127631555,0.7303297579369945
r_1747,1.3721245978667866,1.0582710355251328
r_1748,0.0,30.233213003660744
r_1749,,
r_1750,15.589844674153937,12.096137430431673
r_1751,0.0,9.58766321712156
r_1752,0.0,9.489429365661529
r_1753,,
r_1754,0.0,42.30980913207403
r_1757,,
r_1758,0.0,41.74902137322663
r_1759,-50.20352343517379,41.74902137322663
r_1761,,
r_1762,-6.845935013391113,1.9562313908235636
r_1763,10.268902519491462,1.9562313065298647
r_1764,,
r_1765,,
r_1766,43.71278024129822,21.167482534332883
r_1770,21.683932391917153,1.8219592021944773
r_1771,26.24788906784272,2.3122817293104587
r_1772,30.811845743768572,2.867547998121996
r_1774,35.37580241969408,3.4566001922237053
r_1775,33.094267597741236,5.5710210123882495
r_1776,17.123753566687526,1.4634167627025496
r_1777,30.81482926665285,2.8675483352965854
r_1788,,
r_1790,11.428692149618996,28.475300896010854
r_1791,,
r_1792,,
r_1793,,
r_1794,-1.7129316078077181,1.341742646414492
r_1795,1.1426858034351426,1.341742646414492
r_1796,2.2846589358023266,1.1921770944813987
r_1797,-15.208321917337322,2.129503563730108
r_1798,,
r_1800,,
r_1801,62.07532522586462,12.8704586569244
r_1802,0.0,12.87045899409914
r_1803,-111.53139953242567,12.836046260877637
r_1805,-68.4591623505591,0.746292265680617
r_1806,,
r_1807,,
r_1808,,
r_1809,12.209405779007511,1.3644611886078652
r_1810,,
r_1811,8.5350532534936,1.57577225293106
r_1812,6.845950059642092,2.4441514632805474
r_1813,4.563956596932215,2.4441520533363557
r_1814,,
r_1815,,
r_1816,-1.1410260891276494,1.8947393917272584
r_1817,1.1410124643018662,1.8947393917272584
r_1818,,
r_1819,8.540612211055702,13.036476779082612
r_1820,,
r_1821,-15.24972765025732,12.995756010631728
r_1822,22.246592814670123,12.835695599097672
r_1823,14.831909084960046,12.835695599097672
r_1824,1.1409891689813991,0.0
r_1825,0.0,0.0
r_1826,-4.849203968170961,0.0
r_1827,-1.1409891689813991,0.0
r_1829,0.0,0.0
r_1830,1.1409891689814058,0.0
r_1831,-5.704945844907009,0.0
r_1832,0.0,0.0
r_1833,-3.0517578125e-05,14.948805399392617
r_1834,,
r_1835,35.37878594257859,3.4566008665735937
r_1836,33.09750661702674,5.571020759507203
r_1837,15.699099179223168,11.16910957382705
r_1838,-45.22805487629944,13.552131093689697
r_1839,0.0,4.476574240968092
r_1840,66.81466009652695,16.914251861468337
r_1841,,
r_1842,4.544414342637253,1.8277343319646702
r_1843,,
r_1844,15.403353303647577,4.897855425482392
r_1845,-10.268902343738318,4.897855931244722
r_1846,13.697047887209322,5.108799559342315
r_1847,,
r_1848,13.675234941430801,1.7150739514338174
r_1849,0.0,15.60717558801001
r_1850,-15.24980325419142,2.41810408335441
r_1851,460.67473809105786,11.982950888651123
r_1852,460.67448397532144,11.604812061202516
r_1853,460.6744752150787,12.227646387380071
r_1854,460.6744729521438,11.79241678764413
r_1855,460.67444716968885,11.353321141793518
r_1856,480.07130982311674,12.510981105304277
r_1857,480.0712998480053,12.120700613743898
r_1858,480.0712910877626,12.749603748931083
r_1859,480.0712888248279,12.304613950605185
r_1860,480.0712630423727,11.866713926550855
r_1861,,
r_1862,,
r_1863,-13.691870027676657,2.9564866150238727
r_1864,20.537805041395075,2.9564872893735257
r_1865,,
r_1866,,
r_1867,,
r_1868,-11.409891689744711,3.5476423583351937
r_1869,17.11483753453416,3.547640756755007
r_1870,,
r_1871,7.831423663457201,5.1750647896919055
r_1872,-23.171636101375668,21.01997975569288
r_1873,,
r_1874,-11.967350120126923,1.2826911605812459
r_1875,,
r_1876,13.6918671831491,1.1622998257749486
r_1877,11.409850964876,1.24182121406625
r_1878,,
r_1879,,
r_1880,,
r_1881,,
r_1882,-25.673479395429297,37.94876614637004
r_1883,,
r_1884,13.66539631360314,2.0340227563510376
r_1885,9.112369391408777,2.034024020756257
r_1886,,
r_1887,12.218699263397895,4.348418382890152
r_1889,,
r_1890,0.0,1.375555587835085
r_1891,,
r_1892,0.0,1.868366717768003
r_1893,,
r_1895,10.258865972158986,2.102049371427614
r_1896,,
r_1897,,
r_1898,-22.239283057018383,2.224479644324483
r_1899,,
r_1900,,
r_1901,4.5762273418054065,0.9409471062072976
r_1902,,
r_1903,,
r_1904,,
r_1905,15.40152700173708,3.9874845091713027
r_1906,,
r_1907,0.0,1.3741708109807522
r_1908,15.973843831425427,1.0696722005895878
r_1909,,
r_1910,13.691150608791077,1.023515479837719
r_1911,,
r_1912,,
r_1913,,
r_1914,,
r_1915,,
r_1916,,
r_1919,25.656210779133175,3.4785230440638095
r_1920,557.6586304955347,14.97598674493434
r_1921,557.6586304919192,14.704090681696579
r_1922,557.6586230218489,14.945272481963023
r_1923,557.6586047093081,14.620352648723827
r_1924,557.6585954152936,14.132602343772719
r_1925,577.0554463682186,15.408178399830199
r_1926,577.055446364603,15.12102551460357
r_1927,577.0554388945327,15.38166364884314
r_1928,577.0554486164048,15.04303867199441
r_1929,577.0554112879776,14.555032451379029
r_1930,-2.2895188169326275,1.4563841353927862
r_1931,,
r_1932,0.0,4.6582101307232495
r_1935,-18.81402488959401,10.208693321006868
r_1936,-68.42209950977201,3.2293591847000647
r_1937,509.1664434901795,12.168780727000728
r_1938,509.16644348747445,11.806447304925744
r_1939,509.1664325316383,12.460187072178392
r_1940,509.1664904224124,12.043011159296869
r_1941,509.1664021400287,11.626900044396857
r_1942,528.5632593628627,12.690986586371707
r_1943,528.5632593601574,12.315789608956635
r_1944,528.5632484043213,12.974618355285376
r_1945,528.5632452599391,12.546829528774355
r_1946,528.5632180127118,12.130674918326534
r_1947,,
r_1952,,
r_1963,0.0001220703125,12.9083190023544
r_1964,0.0,12.869842975761195
r_1965,-8.161714478240725,80.57981653474536
r_1966,0.0,11.59595683974294
r_1967,,
r_1968,,
r_1970,0.0,12.057552833557038
r_1971,16.06539092225637,12.057553507906539
r_1972,16.112438316354883,12.057554182256077
r_1974,-24.63446652691482,13.153778099470214
r_1975,-26.008764449077944,13.133770704618343
r_1976,14.141006516870675,37.834950773602515
r_1977,0.0,2.897729019165259
r_1978,0.0,2.897729019165259
r_1979,0.0,2.897729019165259
r_1980,0.0,2.897729019165259
r_1981,39.942742618504326,4.064773568558006
r_1984,,
r_1987,,
r_1988,-2.2823465887795464,1.1116101271720695
r_1989,,
r_1990,34.21212504165112,9.256762577491578
r_1991,14.79733674663592,115.46783133778393
r_1992,,
r_1993,,
r_1994,,
r_1995,0.0,13.95733349412828
r_1996,35.87725456054534,12.507367265925577
r_1997,11.165212821577597,12.66583241653742
r_1998,12.799992954827303,2.819617506176959
r_1999,,
r_2000,,
r_2001,,
r_2002,-9.127913190557763,4.950178377685008
r_2003,13.691869592788407,4.950178293391311
r_2004,18.812344969928574,2.7544874754107425
r_2005,,
r_2008,-9.284592942694644,0.7522164899275203
r_2020,,
r_2022,65.04093163466632,91.5774115316062
r_2023,14.76275020468529,1.6216595078092777
r_2024,,
r_2025,-12.707434800548867,18.072631166363287
r_2026,-13.111068189830746,36.08152066606294
r_2027,-12.897965405167099,36.052075487658584
r_2028,,
r_2029,-12.67233199441364,19.546413159971856
r_2030,-10.854570836737821,9.968919491187217
r_2031,-1.6602946707351975,8.454906334631032
r_2032,1.994249033926053,1.0582710355251328
r_2033,,
r_2034,-8.109173494261654,0.8748618171190535
r_2036,5.145865752618647,9.283222200398829
r_2037,16.02490351905078,115.54265986415457
r_2038,,
r_2039,32.569525478683715,28.21224599227946
